CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
16173,16,84,1418.32,4,4,4,444
16174,126,23,1009.5500000000001,2,2,4,224
16175,94,58,1037.59,2,4,4,244
16177,50,15,331.95,3,2,2,322
16178,138,8,197.9,2,1,1,211
16179,61,11,215.83,3,1,1,311
16180,100,162,10254.18,2,5,5,255
16181,73,11,305.54,2,1,2,212
16182,72,28,6617.65,3,2,5,325
16183,67,15,338.71000000000004,3,2,2,322
16184,64,45,1158.79,3,3,4,334
16185,17,31,529.41,4,3,3,433
16186,23,218,4006.94,4,5,5,455
16187,32,295,6911.4400000000005,4,5,5,455
16188,45,67,981.86,3,4,4,344
16189,16,11,215.48,4,1,1,411
16190,40,6,215.08,3,1,1,311
16191,3,134,5180.52,5,5,5,555
16193,237,19,314.45,1,2,2,122
16198,75,15,400.68100000000004,2,2,2,222
16200,4,179,1080.6200000000001,5,5,4,554
16201,3,111,1863.47,5,4,4,544
16202,361,18,365.27,1,2,2,122
16203,59,35,592.9,3,3,3,333
16204,23,57,405.71,4,3,2,432
16205,31,98,761.38,4,4,3,443
16206,55,63,537.0600000000001,3,4,3,343
16207,25,19,394.38,4,2,2,422
16208,45,66,664.26,3,4,3,343
16209,89,46,2262.62,2,3,5,235
16210,2,123,21086.3,5,5,5,555
16211,89,23,547.02,2,2,3,223
16212,19,41,690.34,4,3,3,433
16213,79,6,159.0,2,1,1,211
16214,171,44,1062.75,2,3,4,234
16215,81,14,242.35,2,2,1,221
16216,267,37,914.9300000000001,1,3,3,133
16217,235,15,304.25,1,2,2,122
16218,30,84,3084.68,4,4,5,445
16221,37,97,864.86,3,4,3,343
16222,318,137,846.72,1,5,3,153
16224,57,96,1295.3,3,4,4,344
16225,45,134,1096.32,3,5,4,354
16226,203,8,255.12,1,1,2,112
16227,225,6,314.22,1,1,2,112
16229,87,47,1010.6,2,3,4,234
16230,190,35,542.03,1,3,3,133
16232,44,37,990.88,3,3,4,334
16233,71,22,536.6800000000001,3,2,3,323
16235,41,46,867.31,3,3,3,333
16236,78,20,432.2,2,2,2,222
16239,57,19,414.2,3,2,2,322
16240,24,135,3718.8,4,5,5,455
16241,10,662,2607.87,5,5,5,555
16242,8,294,3603.21,5,5,5,555
16243,34,51,409.1,3,3,2,332
16244,212,91,1522.75,1,4,4,144
16245,24,90,1413.66,4,4,4,444
16247,170,16,114.56,2,2,1,221
16248,62,7,152.94,3,1,1,311
16249,53,69,1800.07,3,4,4,344
16250,261,24,389.44,1,2,2,122
16253,67,123,3683.86,3,5,5,355
16255,17,270,2619.91,4,5,5,455
16256,267,13,752.4300000000001,1,1,3,113
16257,177,2,46.95,2,1,1,211
16258,45,135,5203.51,3,5,5,355
16260,51,18,1035.45,3,2,4,324
16261,17,124,746.83,4,5,3,453
16265,9,258,5447.0,5,5,5,555
16266,74,61,861.89,2,4,3,243
16268,71,45,667.65,3,3,3,333
16270,353,54,1141.24,1,3,4,134
16271,3,133,1429.24,5,5,4,554
16272,117,25,411.7,2,2,2,222
16274,373,67,357.95,1,4,2,142
16275,197,33,559.87,1,3,3,133
16276,177,6,810.6000000000001,2,1,3,213
16278,100,23,566.38,2,2,3,223
16279,21,107,1509.58,4,4,4,444
16281,72,17,2062.06,3,2,5,325
16282,340,11,168.3,1,1,1,111
16283,6,166,1570.81,5,5,4,554
16284,31,109,823.97,4,4,3,443
16287,170,8,142.5,2,1,1,211
16292,122,17,302.25,2,2,2,222
16293,22,118,2248.9900000000002,4,4,5,445
16295,10,79,1328.55,5,4,4,544
16297,269,20,301.9,1,2,2,122
16298,23,27,598.2,4,2,3,423
16302,127,11,233.22,2,1,1,211
16303,26,162,5360.63,4,5,5,455
16305,139,22,361.21999999999997,2,2,2,222
16306,214,41,632.27,1,3,3,133
16308,38,4,2560.0,3,1,5,315
16309,106,42,706.57,2,3,3,233
16311,18,37,616.26,4,3,3,433
16313,3,16,274.15000000000003,5,2,2,522
16315,331,14,226.37,1,2,1,121
16316,64,151,2938.91,3,5,5,355
16317,120,69,1341.65,2,4,4,244
16318,35,19,328.15,3,2,2,322
16319,218,3,404.40000000000003,1,1,2,112
16320,172,56,1038.46,2,3,4,234
16321,72,12,373.65000000000003,3,1,2,312
16322,1,37,326.75,5,3,2,532
16323,196,1,207.50000000000003,1,1,1,111
16324,128,118,428.68,2,4,2,242
16325,47,18,594.24,3,2,3,323
16326,6,319,3110.96,5,5,5,555
16327,14,319,3844.22,4,5,5,455
16330,18,39,251.91,4,3,2,432
16332,28,153,1593.2,4,5,4,454
16333,8,45,26626.8,5,3,5,535
16337,37,10,151.05,3,1,1,311
16338,157,11,214.79999999999998,2,1,1,211
16339,284,20,109.95,1,2,1,121
16340,107,153,549.07,2,5,3,253
16341,25,77,1971.87,4,4,4,444
16342,75,15,322.41,2,2,2,222
16343,16,47,370.47999999999996,4,3,2,432
16344,158,2,101.10000000000001,2,1,1,211
16345,44,38,575.41,3,3,3,333
16347,11,92,887.65,5,4,3,543
16348,32,235,1469.45,4,5,4,454
16349,291,9,53.5,1,1,1,111
16350,21,57,1116.47,4,3,4,434
16351,333,8,153.9,1,1,1,111
16352,18,28,494.44,4,2,3,423
16353,4,94,6675.71,5,4,5,545
16354,63,39,395.8,3,3,2,332
16356,198,31,211.77,1,3,1,131
16357,33,34,658.88,4,3,3,433
16358,1,109,2027.5,5,4,4,544
16359,7,66,1750.92,5,4,4,544
16360,5,662,3512.53,5,5,5,555
16361,10,106,896.66,5,4,3,543
16362,32,81,734.77,4,4,3,443
16363,53,5,109.36000000000001,3,1,1,311
16364,12,53,707.04,5,3,3,533
16365,18,51,1540.42,4,3,4,434
16366,19,18,327.3,4,2,2,422
16367,37,130,804.49,3,5,3,353
16368,2,76,497.43,5,4,3,543
16369,18,118,1553.66,4,4,4,444
16370,82,228,1320.56,2,5,4,254
16372,33,97,367.93,4,4,2,442
16374,66,111,473.03000000000003,3,4,2,342
16376,9,125,987.01,5,5,4,554
16377,267,5,676.2,1,1,3,113
16378,247,23,362.95,1,2,2,122
16379,4,108,2157.4,5,4,5,545
16380,61,32,1780.59,3,3,4,334
16383,75,102,668.36,2,4,3,243
16384,90,33,584.5,2,3,3,233
16385,60,59,555.89,3,4,3,343
16386,29,88,317.2,4,4,2,442
16387,323,4,94.36,1,1,1,111
16389,53,34,1382.07,3,3,4,334
16392,270,45,221.19,1,3,1,131
16393,2,330,3046.21,5,5,5,555
16394,57,83,1555.34,3,4,4,344
16395,61,210,1486.9,3,5,4,354
16398,154,82,1705.8,2,4,4,244
16399,19,73,408.57,4,4,2,442
16400,95,29,303.93,2,3,2,232
16401,1,186,4098.32,5,5,5,555
16402,265,60,299.6,1,4,2,142
16403,312,10,177.5,1,1,1,111
16404,70,23,443.05,3,2,2,322
16405,302,5,167.25,1,1,1,111
16406,19,62,163.07,4,4,1,441
16407,13,172,2126.93,5,5,5,555
16409,36,232,2028.88,3,5,4,354
16411,19,45,214.65,4,3,1,431
16412,54,35,151.83,3,3,1,331
16413,57,31,262.2,3,3,2,332
16414,22,7,126.25,4,1,1,411
16415,44,54,210.35,3,3,1,331
16416,27,71,1051.4,4,4,4,444
16418,45,102,675.27,3,4,3,343
16419,113,51,972.23,2,3,4,234
16422,17,369,34684.4,4,5,5,455
16423,25,18,346.12,4,2,2,422
16424,191,5,133.56,1,1,1,111
16425,302,21,302.7,1,2,2,122
16426,2,372,1908.25,5,5,4,554
16427,263,9,241.06,1,1,1,111
16429,106,2,284.55,2,1,2,212
16430,57,6,300.85,3,1,2,312
16431,213,83,642.81,1,4,3,143
16432,64,8,287.4,3,1,2,312
16433,28,17,184.26,4,2,1,421
16434,29,109,1522.25,4,4,4,444
16438,6,132,798.35,5,5,3,553
16440,8,282,3640.67,5,5,5,555
16441,67,24,381.2,3,2,2,322
16442,2,174,616.79,5,5,3,553
16444,46,84,654.67,3,4,3,343
16445,34,63,230.51,3,4,1,341
16446,1,3,168472.5,5,1,5,515
16447,136,36,259.01,2,3,2,232
16448,198,20,188.89000000000001,1,2,1,121
16449,198,40,707.69,1,3,3,133
16450,150,11,311.92,2,1,2,212
16451,88,14,266.97,2,2,2,222
16454,45,2,6.9,3,1,1,311
16455,64,99,1841.18,3,4,4,344
16456,99,111,2158.37,2,4,5,245
16457,218,9,208.36,1,1,1,111
16458,3,202,3482.7400000000002,5,5,5,555
16460,28,135,814.72,4,5,3,453
16461,178,33,151.42,2,3,1,231
16462,74,3,136.0,2,1,1,211
16463,21,82,1422.4,4,4,4,444
16464,20,236,1314.68,4,5,4,454
16466,34,148,1603.46,3,5,4,354
16468,74,2,74.9,2,1,1,211
16469,24,182,650.43,4,5,3,453
16470,52,170,762.39,3,5,3,353
16471,275,13,223.95000000000002,1,1,1,111
16473,165,18,316.11,2,2,2,222
16474,7,360,1871.5,5,5,4,554
16475,88,28,544.3,2,2,3,223
16477,64,146,2494.46,3,5,5,355
16478,25,17,331.0,4,2,2,422
16479,10,35,300.83,5,3,2,532
16480,76,53,769.29,2,3,3,233
16482,16,18,220.62,4,2,1,421
16483,192,19,139.35,1,2,1,121
16484,174,25,404.3,2,2,2,222
16485,77,42,363.65,2,3,2,232
16488,33,29,498.8,4,3,3,433
16491,47,39,731.5,3,3,3,333
16493,80,56,1351.63,2,3,4,234
16494,297,50,826.53,1,3,3,133
16495,3,97,684.41,5,4,3,543
16496,9,95,1599.52,5,4,4,544
16497,50,136,2965.69,3,5,5,355
16498,161,15,100.97,2,2,1,221
16499,360,19,365.45,1,2,2,122
16500,5,11,400.86,5,1,2,512
16503,107,84,1431.93,2,4,4,244
16504,25,86,484.38,4,4,2,442
16505,32,4,777.6,4,1,3,413
16506,20,3,90.30000000000001,4,1,1,411
16509,297,13,363.7,1,1,2,112
16510,372,13,248.1,1,1,1,111
16511,22,169,950.26,4,5,4,454
16513,5,35,874.59,5,3,3,533
16515,52,113,1627.13,3,4,4,344
16516,30,6,101.69999999999999,4,1,1,411
16517,277,17,162.7,1,2,1,121
16518,61,40,484.32,3,3,2,332
16519,25,13,215.07999999999998,4,1,1,411
16520,186,156,1046.57,1,5,4,154
16523,2,290,9418.470000000001,5,5,5,555
16525,2,183,13027.45,5,5,5,555
16526,172,15,290.36,2,2,2,222
16527,81,14,228.06,2,2,1,221
16528,4,17,244.41,5,2,1,521
16529,190,30,455.25,1,3,2,132
16531,22,77,1244.59,4,4,4,444
16532,18,4,6748.8,4,1,5,415
16533,19,177,1095.56,4,5,4,454
16535,5,31,593.75,5,3,3,533
16536,110,55,548.97,2,3,3,233
16539,3,45,1388.81,5,3,4,534
16542,54,5,119.62,3,1,1,311
16545,165,3,339.3,2,1,2,212
16546,291,25,787.15,1,2,3,123
16549,10,981,4154.64,5,5,5,555
16550,109,251,2298.97,2,5,5,255
16551,96,32,922.12,2,3,3,233
16552,243,17,379.73,1,2,2,122
16553,163,84,5719.82,2,4,5,245
16554,42,52,837.1,3,3,3,333
16555,35,17,285.89,3,2,2,322
16556,67,207,3313.79,3,5,5,355
16557,24,11,281.85,4,1,2,412
16558,1,460,8338.49,5,5,5,555
16560,27,56,841.41,4,3,3,433
16561,6,31,511.12,5,3,3,533
16563,54,19,1077.74,3,2,4,324
16565,364,3,173.7,1,1,1,111
16566,15,18,614.66,4,2,3,423
16567,194,35,865.6,1,3,3,133
16569,3,5,124.2,5,1,1,511
16570,15,126,3738.4,4,5,5,455
16571,27,87,1421.69,4,4,4,444
16572,127,57,1009.6,2,3,4,234
16573,85,42,663.61,2,3,3,233
16574,71,28,451.44,3,2,2,322
16581,183,9,105.84,1,1,1,111
16582,113,6,313.62,2,1,2,212
16583,374,14,233.45,1,2,1,121
16584,80,28,936.08,2,2,3,223
16586,249,8,463.95,1,1,2,112
16587,232,13,225.15,1,1,1,111
16589,71,33,459.24,3,3,2,332
16591,69,10,213.5,3,1,1,311
16592,4,216,4113.68,5,5,5,555
16593,51,27,330.03,3,2,2,322
16594,75,53,181.09,2,3,1,231
16595,61,85,360.16,3,4,2,342
16596,16,12,250.15,4,1,1,411
16597,4,7,90.04,5,1,1,511
16598,286,10,145.04999999999998,1,1,1,111
16600,4,62,813.52,5,4,3,543
16601,41,31,244.79999999999998,3,3,1,331
16602,36,29,528.08,3,3,3,333
16603,75,34,482.47,2,3,2,232
16607,18,172,3347.71,4,5,5,455
16609,15,276,5493.46,4,5,5,455
16610,219,6,75.66,1,1,1,111
16611,186,10,129.49,1,1,1,111
16612,33,66,1187.66,4,4,4,444
16613,70,30,618.59,3,3,3,333
16614,183,26,506.19,1,2,3,123
16616,15,33,500.42,4,3,3,433
16617,236,5,151.85,1,1,1,111
16618,31,96,2647.59,4,4,5,445
16619,264,14,226.21,1,2,1,121
16620,4,9,178.96,5,1,1,511
16621,52,29,813.48,3,3,3,333
16623,246,5,129.45,1,1,1,111
16624,81,48,810.5699999999999,2,3,3,233
16625,275,23,333.08,1,2,2,122
16626,1,179,4413.1,5,5,5,555
16627,79,20,322.8,2,2,2,222
16628,30,117,2188.05,4,4,5,445
16629,74,64,417.73,2,4,2,242
16633,17,152,2883.1,4,5,5,455
16634,223,9,217.9,1,1,1,111
16637,32,69,1154.47,4,4,4,444
16638,23,94,1680.72,4,4,4,444
16639,31,50,1257.51,4,3,4,434
16641,106,12,231.10000000000002,2,1,1,211
16642,5,34,688.33,5,3,3,533
16643,246,27,487.51,1,2,2,122
16644,178,62,833.78,2,4,3,243
16647,170,14,214.06,2,2,1,221
16648,43,19,290.65999999999997,3,2,2,322
16650,72,24,518.42,3,2,3,323
16652,59,118,6773.97,3,4,5,345
16653,16,69,1212.66,4,4,4,444
16654,141,29,601.27,2,3,3,233
16655,18,261,3794.52,4,5,5,455
16656,22,73,8625.8,4,4,5,445
16657,10,208,933.62,5,5,3,553
16658,368,8,123.24,1,1,1,111
16659,189,2,39.12,1,1,1,111
16660,16,16,1267.6499999999999,4,2,4,424
16665,362,9,135.39999999999998,1,1,1,111
16666,19,32,118.98,4,3,1,431
16667,68,53,570.13,3,3,3,333
16668,15,20,306.71999999999997,4,2,2,422
16669,24,160,1374.8700000000001,4,5,4,454
16670,17,252,4095.9,4,5,5,455
16671,28,6,1692.27,4,1,4,414
16672,2,114,8134.9400000000005,5,4,5,545
16674,55,98,319.61,3,4,2,342
16676,34,89,1592.1200000000001,3,4,4,344
16678,3,163,3109.99,5,5,5,555
16679,366,3,129.75,1,1,1,111
16680,43,10,183.7,3,1,1,311
16681,73,44,1770.34,2,3,4,234
16682,5,30,1028.0,5,3,4,534
16684,4,277,66653.56,5,5,5,555
16685,61,62,324.24,3,4,2,342
16686,47,585,3062.83,3,5,5,355
16688,1,62,1260.86,5,4,4,544
16689,76,13,422.59999999999997,2,1,2,212
16690,72,12,225.57999999999998,3,1,1,311
16692,256,3,1276.0,1,1,4,114
16693,69,60,482.01,3,4,2,342
16696,135,10,657.9000000000001,2,1,3,213
16697,241,21,112.75,1,2,1,121
16698,227,5,1998.0,1,1,4,114
16700,9,308,5076.55,5,5,5,555
16701,9,144,5398.3,5,5,5,555
16705,1,270,14034.99,5,5,5,555
16706,37,123,531.35,3,5,3,353
16708,46,27,656.63,3,2,3,323
16709,85,79,3029.87,2,4,5,245
16710,19,402,2483.04,4,5,5,455
16711,3,22,1651.03,5,2,4,524
16712,9,447,3645.43,5,5,5,555
16713,19,624,6923.13,4,5,5,455
16714,219,93,1161.53,1,4,4,144
16715,78,19,301.71999999999997,2,2,2,222
16716,267,2,901.2,1,1,3,113
16717,24,199,3858.38,4,5,5,455
16718,369,45,623.75,1,3,3,133
16719,15,201,1790.42,4,5,4,454
16720,26,27,155.24,4,2,1,421
16721,262,37,292.47,1,3,2,132
16722,17,225,4730.81,4,5,5,455
16723,91,43,589.15,2,3,3,233
16725,302,151,781.02,1,5,3,153
16726,26,185,1382.02,4,5,4,454
16727,364,46,272.82,1,3,2,132
16728,46,269,1054.67,3,5,4,354
16729,38,660,7239.92,3,5,5,355
16730,52,82,743.11,3,4,3,343
16732,32,28,603.75,4,2,3,423
16734,52,53,650.51,3,3,3,333
16735,79,125,2300.56,2,5,5,255
16737,53,1,417.59999999999997,3,1,2,312
16738,298,1,3.75,1,1,1,111
16739,177,13,323.0,2,1,2,212
16742,47,1,464.9,3,1,2,312
16743,29,191,2238.09,4,5,5,455
16744,11,242,1304.76,5,5,4,554
16745,87,357,7194.3,2,5,5,255
16746,5,449,6697.66,5,5,5,555
16747,38,42,836.06,3,3,3,333
16748,18,69,1515.9,4,4,4,444
16750,45,95,623.93,3,4,3,343
16751,31,25,1764.72,4,2,4,424
16752,373,9,207.5,1,1,1,111
16753,58,34,223.92000000000002,3,3,1,331
16754,372,2,2002.4,1,1,4,114
16755,114,170,1496.83,2,5,4,254
16756,215,13,239.4,1,1,1,111
16757,319,7,106.83000000000001,1,1,1,111
16758,65,22,369.34000000000003,3,2,2,322
16759,8,42,789.79,5,3,3,533
16761,97,13,316.62,2,1,2,212
16762,20,89,1501.38,4,4,4,444
16763,199,23,611.85,1,2,3,123
16764,4,706,2799.25,5,5,5,555
16765,294,1,34.0,1,1,1,111
16766,273,34,1145.6,1,3,4,134
16767,31,222,5580.6,4,5,5,455
16768,48,54,478.09000000000003,3,3,2,332
16769,260,40,380.39,1,3,2,132
16770,58,145,770.1,3,5,3,353
16771,33,255,2246.81,4,5,5,455
16773,57,26,171.59,3,2,1,321
16774,68,48,661.52,3,3,3,333
16775,10,158,1695.66,5,5,4,554
16776,60,76,388.28,3,4,2,342
16777,80,50,226.35,2,3,1,231
16778,74,16,245.94,2,2,1,221
16779,2,333,10629.720000000001,5,5,5,555
16780,100,60,425.19,2,4,2,242
16781,372,17,311.25,1,2,2,122
16782,10,190,2279.9,5,5,5,555
16784,20,3,107.6,4,1,1,411
16788,123,155,597.48,2,5,3,253
16789,8,5,80.8,5,1,1,511
16790,4,93,1545.6200000000001,5,4,4,544
16791,29,320,1721.78,4,5,4,454
16792,282,12,110.38000000000001,1,1,1,111
16793,57,16,243.84,3,2,1,321
16794,1,285,1222.71,5,5,4,554
16795,365,66,414.88,1,4,2,142
16796,89,18,305.62,2,2,2,222
16800,11,164,1201.49,5,5,4,554
16801,163,76,1619.73,2,4,4,244
16803,65,24,332.3,3,2,2,322
16804,23,60,536.99,4,4,3,443
16805,174,98,460.59,2,4,2,242
16806,103,103,801.49,2,4,3,243
16807,143,67,1121.59,2,4,4,244
16808,99,23,288.42,2,2,2,222
16809,23,149,914.69,4,5,3,453
16810,192,15,309.54,1,2,2,122
16811,5,28,547.07,5,2,3,523
16812,361,15,479.35,1,2,2,122
16813,8,449,1692.98,5,5,4,554
16814,14,324,6509.1,4,5,5,455
16816,103,28,417.06,2,2,2,222
16817,3,86,1604.75,5,4,4,544
16818,11,188,3349.57,5,5,5,555
16820,96,26,497.61,2,2,3,223
16823,227,38,358.38,1,3,2,132
16824,16,26,460.64,4,2,2,422
16825,39,28,775.1800000000001,3,2,3,323
16826,51,22,341.7,3,2,2,322
16828,93,8,128.5,2,1,1,211
16829,157,11,197.22,2,1,1,211
16830,39,23,325.91,3,2,2,322
16832,184,12,199.15,1,1,1,111
16833,1,47,1106.53,5,3,4,534
16834,228,24,413.46,1,2,2,122
16835,128,10,180.85,2,1,1,211
16836,40,11,251.87,3,1,2,312
16837,31,165,3170.98,4,5,5,455
16838,197,25,588.85,1,2,3,123
16839,9,266,16594.35,5,5,5,555
16841,37,116,1869.82,3,4,4,344
16842,101,63,1264.19,2,4,4,244
16843,43,378,10196.57,3,5,5,355
16846,50,11,214.32,3,1,1,311
16847,43,12,193.44,3,1,1,311
16848,53,14,281.42,3,2,2,322
16849,187,8,124.57,1,1,1,111
16850,334,19,332.41,1,2,2,122
16851,4,20,342.45,5,2,2,522
16852,10,9,144.91000000000003,5,1,1,511
16855,24,19,328.4,4,2,2,422
16856,15,2,35.400000000000006,4,1,1,411
16858,369,10,375.69000000000005,1,1,2,112
16859,145,52,747.81,2,3,3,233
16861,60,6,173.76,3,1,1,311
16863,31,26,502.8,4,2,3,423
16866,141,11,207.73999999999998,2,1,1,211
16869,23,128,825.42,4,5,3,453
16871,22,137,2812.34,4,5,5,455
16872,77,7,680.02,2,1,3,213
16873,5,279,7123.62,5,5,5,555
16875,67,112,2095.53,3,4,5,345
16877,12,159,853.72,5,5,3,553
16878,84,3,13.3,2,1,1,211
16880,31,178,1519.08,4,5,4,454
16881,67,1,432.0,3,1,2,312
16882,67,39,705.12,3,3,3,333
16883,187,38,276.73,1,3,2,132
16884,38,26,429.84000000000003,3,2,2,322
16885,15,101,471.51,4,4,2,442
16887,35,37,194.88,3,3,1,331
16889,195,135,1578.67,1,5,4,154
16891,2,203,809.7,5,5,3,553
16892,1,99,525.54,5,4,3,543
16893,367,45,145.93,1,3,1,131
16895,65,69,219.14,3,4,1,341
16897,299,37,289.78,1,3,2,132
16898,26,162,508.81,4,5,3,453
16899,8,125,1281.56,5,5,4,554
16900,17,79,887.11,4,4,3,443
16902,116,44,1706.88,2,3,4,234
16903,29,60,373.24,4,4,2,442
16904,4,710,3754.27,5,5,5,555
16905,5,208,3102.43,5,5,5,555
16906,82,93,579.77,2,4,3,243
16907,29,151,981.65,4,5,4,454
16909,72,18,379.14,3,2,2,322
16910,4,547,1510.06,5,5,4,554
16912,29,101,2575.38,4,4,5,445
16913,290,8,113.44,1,1,1,111
16914,36,38,208.46,3,3,1,331
16915,9,57,621.6800000000001,5,3,3,533
16916,24,143,576.26,4,5,3,453
16917,277,9,391.52,1,1,2,112
16918,50,128,1068.82,3,5,4,354
16919,156,327,2596.45,2,5,5,255
16921,61,60,169.79,3,4,1,341
16923,12,672,7247.61,5,5,5,555
16924,21,83,846.75,4,4,3,443
16926,371,14,230.25,1,2,1,121
16927,116,6,543.05,2,1,3,213
16928,80,209,2847.6,2,5,5,255
16929,4,77,1295.39,5,4,4,544
16930,26,54,380.55,4,3,2,432
16931,5,898,4604.22,5,5,5,555
16932,53,53,161.94,3,3,1,331
16933,1,44,563.23,5,3,3,533
16934,55,62,950.9300000000001,3,4,4,344
16936,26,57,262.68,4,3,2,432
16938,9,241,2736.38,5,5,5,555
16940,52,305,3049.88,3,5,5,355
16942,13,281,1920.59,5,5,4,554
16943,212,33,816.73,1,3,3,133
16945,22,249,4345.5,4,5,5,455
16947,236,21,406.48,1,2,2,122
16948,139,19,435.02,2,2,2,222
16949,4,60,1286.27,5,4,4,544
16950,57,42,1178.56,3,3,4,334
16951,135,86,1277.75,2,4,4,244
16952,109,16,167.61,2,2,1,221
16953,30,1,20.8,4,1,1,411
16954,1,54,2085.08,5,3,5,535
16955,185,25,518.67,1,2,3,123
16956,18,16,308.74,4,2,2,422
16957,239,16,416.64,1,2,2,122
16959,87,7,117.35000000000001,2,1,1,211
16960,39,101,507.05,3,4,3,343
16961,116,14,234.17,2,2,1,221
16963,187,7,110.55000000000001,1,1,1,111
16965,227,26,201.19,1,2,1,121
16966,8,28,2154.97,5,2,5,525
16967,189,21,319.02,1,2,2,122
16968,4,31,439.43,5,3,2,532
16969,39,42,650.41,3,3,3,333
16971,38,41,357.21,3,3,2,332
16976,267,2,251.51999999999998,1,1,2,112
16978,78,39,344.33,2,3,2,232
16979,4,89,1852.0,5,4,4,544
16980,255,87,1078.96,1,4,4,144
16982,61,22,384.06,3,2,2,322
16983,13,148,1931.25,5,5,4,554
16984,88,407,4481.35,2,5,5,255
16985,17,120,5464.12,4,4,5,445
16986,30,3,1873.2,4,1,4,414
16987,3,129,1625.05,5,5,4,554
16988,5,7,126.12,5,1,1,511
16989,7,12,1133.25,5,1,4,514
16990,219,1,179.0,1,1,1,111
16992,11,93,1614.31,5,4,4,544
16996,30,37,1456.96,4,3,4,434
16997,288,12,702.0,1,1,3,113
16998,150,4,295.0,2,1,2,212
16999,23,23,484.82,4,2,2,422
17001,1,169,3989.57,5,5,5,555
17002,86,49,1493.73,2,3,4,234
17004,46,44,1412.94,3,3,4,334
17006,5,44,781.78,5,3,3,533
17007,51,52,889.9300000000001,3,3,3,333
17010,18,11,195.36,4,1,1,411
17011,30,15,270.9,4,2,2,422
17014,8,74,586.33,5,4,3,543
17015,29,217,1842.56,4,5,4,454
17017,3,252,8694.26,5,5,5,555
17018,41,16,920.1,3,2,3,323
17019,11,234,1272.61,5,5,4,554
17022,31,7,71.0,4,1,1,411
17024,45,3,95.85,3,1,1,311
17025,61,9,357.77,3,1,2,312
17026,185,4,154.82999999999998,1,1,1,111
17027,79,153,890.29,2,5,3,253
17029,111,2,716.0,2,1,3,213
17030,64,11,146.87,3,1,1,311
17031,12,22,380.35,5,2,2,522
17033,86,28,1030.14,2,2,4,224
17034,16,30,745.52,4,3,3,433
17035,246,28,433.53000000000003,1,2,2,122
17037,88,75,1267.32,2,4,4,244
17038,30,22,112.4,4,2,1,421
17040,138,15,449.73,2,2,2,222
17041,27,70,1081.57,4,4,4,444
17042,3,98,1044.3799999999999,5,4,4,544
17043,32,102,1735.18,4,4,4,444
17044,25,6,948.48,4,1,4,414
17045,113,22,339.44,2,2,2,222
17046,157,22,642.02,2,2,3,223
17047,85,65,1100.9,2,4,4,244
17048,118,43,925.35,2,3,3,233
17049,3,318,5659.9800000000005,5,5,5,555
17050,96,316,3228.84,2,5,5,255
17051,194,43,247.14000000000001,1,3,1,131
17052,28,92,413.75,4,4,2,442
17053,131,13,498.48,2,1,3,213
17054,28,83,1356.33,4,4,4,444
17058,82,62,1179.89,2,4,4,244
17059,30,516,3095.04,4,5,5,455
17060,266,5,234.24,1,1,1,111
17061,74,99,5232.2300000000005,2,4,5,245
17062,314,70,538.37,1,4,3,143
17063,21,78,1461.14,4,4,4,444
17064,59,62,859.35,3,4,3,343
17068,12,296,4552.14,5,5,5,555
17069,28,143,2709.7000000000003,4,5,5,455
17070,114,64,312.14,2,4,2,242
17071,28,140,2429.03,4,5,5,455
17073,18,174,1446.09,4,5,4,454
17075,18,77,834.12,4,4,3,443
17076,36,25,841.0799999999999,3,2,3,323
17078,36,28,378.2,3,2,2,322
17079,78,2,118.80000000000001,2,1,1,211
17080,22,8,287.62,4,1,2,412
17081,25,64,290.16,4,4,2,442
17082,33,81,2003.85,4,4,4,444
17083,109,52,1405.78,2,3,4,234
17084,35,162,2949.75,3,5,5,355
17085,123,187,1566.65,2,5,4,254
17086,7,96,2050.08,5,4,4,544
17088,28,115,1991.01,4,4,4,444
17090,4,63,2043.95,5,4,4,544
17091,3,195,3827.76,5,5,5,555
17092,50,125,1777.78,3,5,4,354
17094,322,14,302.0,1,2,2,122
17095,23,74,1324.16,4,4,4,444
17096,15,48,1022.13,4,3,4,434
17097,2,211,954.42,5,5,4,554
17100,18,65,971.74,4,4,4,444
17101,10,42,1621.73,5,3,4,534
17102,262,1,25.5,1,1,1,111
17105,159,90,665.78,2,4,3,243
17107,33,418,10815.43,4,5,5,455
17109,29,117,885.04,4,4,3,443
17110,165,12,163.29999999999998,2,1,1,211
17111,47,30,248.61,3,3,1,331
17114,6,127,808.62,5,5,3,553
17115,8,39,837.5,5,3,3,533
17117,288,9,116.19999999999999,1,1,1,111
17118,318,10,157.02,1,1,1,111
17119,3,35,606.91,5,3,3,533
17120,233,18,307.46,1,2,2,122
17122,119,7,138.32,2,1,1,211
17123,162,9,345.29999999999995,2,1,2,212
17124,185,32,298.89,1,3,2,132
17125,50,40,259.35,3,3,2,332
17126,152,260,1004.75,2,5,4,254
17128,335,14,157.09,1,2,1,121
17131,5,134,2463.17,5,5,5,555
17133,16,27,4892.240000000001,4,2,5,425
17134,107,24,425.0,2,2,2,222
17135,16,52,1139.73,4,3,4,434
17138,276,24,380.5,1,2,2,122
17139,16,478,10668.47,4,5,5,455
17140,247,20,465.32,1,2,2,122
17142,239,15,579.0,1,2,3,123
17144,1,48,984.57,5,3,4,534
